date,close_raw,total_mv,total_shares,pe_ttm,pe_static
2022-07-13,216.49,80397971184.81,371370369,151.08465945,169.6755743
2022-07-14,223.0,82815592287.0,371370369,155.62787684,174.77783302
2022-07-15,224.57,83398643766.33,371370369,156.72355293,176.00833166
2022-07-18,250.72,93109978915.68,371370369,174.97318961,196.50357979
2022-07-19,233.0,86529295977.0,371370369,162.6067054,182.61540401
2022-07-20,232.8,86455021903.2,371370369,162.46712883,182.45865259
2022-07-21,233.38,86670416717.22,371370369,162.87190089,182.9132317
2022-07-22,236.19,87713967454.11,371370369,164.83295171,185.11558915
2022-07-25,233.0,86529295977.0,371370369,162.6067054,182.61540401
2022-07-26,235.0,87272036715.0,371370369,164.00247111,184.1829182
2022-07-27,242.4,90020177445.6,371370369,169.16680425,189.98272073
2022-07-28,236.05,87661975602.45,371370369,164.73524811,185.00586316
2022-07-29,228.8,84969540427.2,371370369,159.67559741,179.32362419
2022-08-01,250.15,92898297805.35,371370369,174.57539638,196.05683825
2022-08-02,252.5,93771018172.5,371370369,176.21542109,197.89866743
2022-08-03,241.0,89500258929.0,371370369,168.18976825,188.88546079
2022-08-04,238.2,88460421895.8,371370369,166.23569625,186.69094092
2022-08-05,237.39,88152408297.36,371340024,165.65687406,186.04089486
2022-08-08,246.45,91516748914.8,371340024,171.97917609,193.14115396
2022-08-09,248.9,92426531973.6,371340024,173.68884938,195.06120195
2022-08-10,253.0,93949026072.0,371340024,176.54993529,198.27434348
2022-08-11,250.0,92835006000.0,371340024,174.45645779,195.92326431
2022-08-12,244.53,90803776068.72,371340024,170.6393505,191.63646329
2022-08-15,256.5,95248716156.0,371340024,178.9923257,201.01726918
2022-08-16,256.6,95386258764.8,371731328,179.25079712,201.30754543
2022-08-17,262.17,97456802261.76,371731328,183.14178286,205.67731561
2022-08-18,282.98,105192531197.44,371731328,197.67884088,222.00315357
2022-08-19,283.98,105564262525.44,371731328,198.37740205,222.78767245
2022-08-22,275.89,102556956081.92,371731328,192.72604216,216.44091469
2022-08-23,284.44,105735258936.32,371731328,198.69874019,223.14855114
2022-08-24,282.99,105196248510.72,371731328,197.68582649,222.01099876
2022-08-25,265.0,98508801920.0,371731328,185.11871098,207.89750405
2022-08-26,261.44,97185438392.32,371731328,182.6318332,205.10461682
2022-08-29,267.25,99345197408.0,371731328,186.69047362,209.66267154
2022-08-30,256.99,95531233982.72,371731328,150.7057275,201.61350779
2022-08-31,229.75,85405272608.0,371731328,134.73147162,180.24321342
2022-09-01,232.46,86412664506.88,371731328,136.32068724,182.36925959
2022-09-02,228.77,85040975906.56,371731328,134.15677372,179.47438491
2022-09-05,239.52,89037087682.56,371731328,140.46085782,187.9079629
2022-09-06,253.22,94129806876.16,371731328,148.49489987,198.6558716
2022-09-07,261.01,97025593921.28,371731328,153.06316173,204.7672737
2022-09-08,263.01,97769056577.28,371731328,154.23601459,206.33631147
2022-09-09,257.98,95899247997.44,371731328,151.28628966,202.39018149
2022-09-13,255.3,94903008038.4,371731328,149.71466684,200.28767088
2022-09-14,252.35,93806400620.8,371731328,147.98470888,197.97334018
2022-09-15,222.03,82535506755.84,371731328,130.20425961,174.18672764
2022-09-16,225.71,83903478042.88,371731328,132.36230886,177.07375713
2022-09-19,223.29,83997533641.5,376181350,132.51068669,177.27225639
2022-09-20,235.01,88406379063.5,376181350,139.4658806,186.57688644
2022-09-21,234.27,88128004864.5,376181350,139.02673013,185.98939273
2022-09-22,237.96,89516114046.0,376181350,141.21654801,188.91892216
2022-09-23,231.9,87236455065.0,376181350,137.62026174,184.10782505
2022-09-26,248.83,93605205320.5,376181350,147.66731232,197.54872837
2022-09-27,237.16,89456914454.6,377200685,141.12315743,188.79398462
2022-09-28,227.77,85915000022.45,377200685,135.5355944,181.31896558
2022-09-29,229.53,86578873228.05,377200685,136.58289056,182.72003411
2022-09-30,220.95,83342491350.75,377200685,131.47732178,175.88982502
2022-10-10,215.1,81135867343.5,377200685,127.99625216,171.23286428
2022-10-11,199.9,75402416931.5,377200685,118.9514217,159.13272696
2022-10-12,204.61,77179032157.85,377200685,121.75412903,162.88217741
2022-10-13,205.42,77484564712.7,377200685,122.23612329,163.52698736
2022-10-14,215.18,81166043398.3,377200685,128.04385653,171.29654921
2022-10-17,211.99,79962773213.15,377200685,126.14563224,168.7571125
2022-10-18,210.99,79585572528.15,377200685,125.55057761,167.96105083
2022-10-19,206.42,77861765397.7,377200685,122.83117792,164.32304902
2022-10-20,201.37,75956901938.45,377200685,119.82615201,160.30293761
2022-10-21,204.45,77118680048.25,377200685,121.65892029,162.75480754
2022-10-24,195.5,73742733917.5,377200685,116.3331813,155.63005563
2022-10-25,201.6,76043658096.0,377200685,119.96301458,160.48603179
2022-10-26,202.67,76447262828.95,377200685,120.59972304,161.33781778
2022-10-27,193.3,72912892410.5,377200685,89.55352622,153.87871997
2022-10-28,192.58,72641307917.3,377200685,89.21995902,153.30555557
2022-10-31,186.8,70461087958.0,377200685,86.5421557,148.70431914
2022-11-01,188.77,71204173307.45,377200685,87.45483261,150.27256062
2022-11-02,198.21,74764947773.85,377200685,91.82826918,157.78738275
2022-11-03,209.4,78985823439.0,377200685,97.01245934,166.69531279
2022-11-04,218.35,82361769569.75,377200685,101.15888489,173.82006469
2022-11-07,222.44,83904520371.4,377200685,103.05373188,177.07595691
2022-11-08,210.88,79544080452.8,377200685,97.69812524,167.87348405
2022-11-09,209.01,78838715171.85,377200685,96.83177711,166.38484874
2022-11-10,203.16,76632091164.6,377200685,94.12154364,161.72788799
2022-11-11,211.05,79608204569.25,377200685,97.77688416,168.00881453
2022-11-14,196.92,74278358890.2,377200685,91.23062795,156.7604632
2022-11-15,201.32,75938041904.2,377200685,93.26909415,160.26313453
2022-11-16,196.5,74119934602.5,377200685,91.03604709,156.4261173
2022-11-17,191.0,72045330835.0,377200685,88.48796434,152.04777814
2022-11-18,197.11,74350027020.35,377200685,91.31865263,156.91171491
2022-11-21,195.82,73863438136.7,377200685,90.7210114,155.88479537
2022-11-22,191.96,72407443492.6,377200685,88.9327206,152.81199734
2022-11-23,201.88,76149274287.8,377200685,93.5285353,160.70892906
2022-11-24,205.68,77582636890.8,377200685,95.28902883,163.73396339
2022-11-25,197.8,74610295493.0,377200685,91.63832119,157.46099746
2022-11-28,198.58,74904512027.3,377200685,91.99968565,158.08192556
2022-11-29,189.6,71517249876.0,377200685,87.83936146,150.93329181
2022-11-30,197.72,74580119438.2,377200685,91.60125817,157.39731253
2022-12-01,197.4,74459415219.0,377200685,91.45300608,157.1425728
2022-12-02,203.93,76922535692.05,377200685,94.47827523,162.34085547
2022-12-05,186.5,70347927752.5,377200685,86.40316937,148.46550064
2022-12-06,188.03,70925044800.55,377200685,87.11199966,149.68347499
2022-12-07,192.37,72562095773.45,377200685,89.12266859,153.13838262
2022-12-08,195.89,73889842184.65,377200685,90.75344155,155.94051968
2022-12-09,193.45,72969472513.25,377200685,89.62301938,153.99812922
2022-12-12,191.53,72245247198.05,377200685,88.73350686,152.46969082
2022-12-13,175.07,66036523922.95,377200685,81.10779015,139.3665158
